prompt,answer,category,subject,chat_answer,chat_spend_seconds,similarity,input_length,output_length,output_speed,is_right
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
2018年12月，某鞭炮生产厂将自产的一批鞭炮与其供应商换取生产用原材料，已知该批鞭炮的平均销售价格为14万元，最低销售价格为10万元，最高销售价格为18万元，则该鞭炮生产厂应缴纳的消费税为____万元。(以上价格均为不含税价，鞭炮消费税税率15%)
A. 1.5
B. 2.7
C. 1.73
D. 1.05
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于货币市场的表述中，正确的是____。
A. 交易的证券期限长
B. 利率或要求的报酬率较高
C. 主要功能是保持金融资产的流动性
D. 主要功能是进行长期资本的融通
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
企业采用外部招聘的优点是____。
A. 能节约大量的招聘和选拔时间及费用
B. 可以给企业注入新鲜血液
C. 能够调动员工的积极性，培养员工的忠诚度
D. 容易诱发自满情绪
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于了解被审计单位及其环境的说法中，错误的是____。
A. 注册会计师只需要在审计的初始阶段了解被审计单位及其环境
B. 注册会计师应当运用职业判断确定需要了解被审计单位及其环境的程度
C. 评价对被审计单位及其环境了解的程度是否恰当，关键是看注册会计师对被审计单位及其环境的了解是否足以识别和评估财务报表的重大错报风险
D. 要求注册会计师对被审计单位及其环境了解的程度，要低于管理层为经营管理企业而对被审计单位及其环境需要了解的程度
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
截至2015年秋，U国N航空公司与M航空公司合并已有5年，但原N公司和M公司机舱服务员的劳工合约仍未统一。为此，原N公司与M公司的机舱服务员在临近圣诞节期间，发起抗议行动，有效推动了该项问题的解决。本案例中原N公司与M公司机舱服务员的权力来源于____。
A. 在管理层次中的地位
B. 个人的素质和影响
C. 参与或影响企业战略决策与实施过程
D. 利益相关者集中或联合的程度
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列有关内部审计和注册会计师审计的关系的说法中，错误的是____。
A. 为支持所得出的结论，内部审计和注册会计师审计中的审计人员都需要获取充分、适当的审计证据，但内部审计不会采用函证和分析程序
B. 注册会计师应当考虑内部审计工作的某些方面是否有助于确定审计程序的性质、时间安排和范围，包括了解内部控制所采用的程序、评估财务报表重大错报风险所采用的程序和实质性程序
C. 如果内部审计的工作结果表明被审计单位的财务报表在某些领域存在重大错报风险，注册会计师应对这些领域给予特别关注
D. 注册会计师必须对与财务报表审计有关的所有重大事项独立作出职业判断，而不应完全依赖内部审计工作
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列企业中，财务困境成本最高的是____。
A. 石油开采企业
B. 日用品生产企业
C. 汽车制造企业
D. 软件开发企业
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
因土地规模化耕种需要，农村居民张某经批准搬迁，搬迁前住宅占用耕地220平方米，搬迁后新建自用住宅占用耕地260平方米(规定用地标准内)，当地耕地占用税税额每平方米20元，张某应缴纳耕地占用税____元。
A. 0
B. 400
C. 800
D. 2600
",B,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
近年来，金融行业的工资率不断攀升。在此期间，甲公司分析其竞争对手乙公司发现，乙公司的成本费用非常少，乙公司不断精简公司部门机构，在保持公司活力的同时节省公司费用。甲公司对乙公司进行的上述分析属于____。
A. 成长能力分析
B. 快速反应能力分析
C. 适应变化的能力分析
D. 持久力分析
",C,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
某股票为固定增长股票，其固定增长率为3%，预期第一年的股利为4元。假定目前100年期长期政府债券报酬率为13%，平均风险股票的必要报酬率为18%，而该股票的贝塔系数为1.2，则该股票的价值为____元。
A. 25
B. 40
C. 26.67
D. 30
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
2019年5月，东湖有限责任公司股东申请法院指定清算组对公司进行清算，法院为其指定相关人员组成清算组。关于该清算组成员，下列选项不能成为清算组成员的是____。
A. 公司债权人唐某
B. 公司董事长程某
C. 公司财务总监钱某
D. 公司聘请的某律师事务所
",A,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列关于营业预算的计算等式中，不正确的是____。
A. 本期生产数量=(本期销售数量+期末产成品存量)-期初产成品存量
B. 本期购货付现=本期购货付现部分+以前期赊购本期付现的部分
C. 本期材料采购数量=(本期生产耗用数量+期末材料存量)-期初材料存量
D. 本期销售商品所收到的现金=本期的销售收入+期末应收账款-期初应收账款
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册会计师考试的单项选择题，请选出其中的正确答案。
下列各项中，不能增加企业核心竞争力的是____。
A. 产品差异化
B. 购买生产专利权
C. 创新生产技术
D. 聘用生产外包商
",D,Other,注册会计师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
下列关于火灾自动报警系统通讯常见故障的排除方法叙述，错误的是____。
A. 更换设备，使设备供电正常，关闭报警控制器
B. 检查区域报警控制器与集中报警控制器的通讯线路，若存在开路、短路、接地接触不良等故障，更换线路
C. 检查区域报警控制器与集中报警控制器的通讯板，若存在故障，维修或更换通讯板
D. 若因为探测器或模块等设备造成通讯故障，更换或维修相应设备
",A,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
两座多层建筑，其防火间距可以按规定减少25%的条件是相邻两面外墙均为不燃性墙体，且无外露的可燃性屋檐，每面外墙上无防火保护的门、窗、洞口不正对开设，同时门、窗、洞口面积之和各不大于该外墙面积的____。
A. 4%
B. 5%
C. 6%
D. 8%
",B,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
下列情况灭火器及灭火器箱质量保证文件检查判定为不合格的是____。
A. 每具灭火器及其挂钩、托架等附件，灭火器箱，发光指示标志均有对应的出厂合格证
B. 到场灭火器箱、灭火器及其配件的类型、规格、数量，以及灭火器的灭火级别等，与经消防设计审核、备案检查合格的建设工程消防设计文件要求一致
C. 到场灭火器、灭火器箱的外观、标志、规格型号、结构部件、材料、性能参数等与其型式检验报告相一致，生产厂名及其厂址不一致
D. 每具灭火器及其附件均有使用说明书，其内容包括灭火器及其附件安装、操作和维护保养的说明、警告和提示；并有灭火器维修、再充装时阅读生产厂家维修手册的提示
",C,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
消防负荷指消防用电设备，根据供电可靠性及中断供电所造成的损失或影响的程度，分为一级负荷、二级负荷和三级负荷。以下应按一级负荷供电的场所是____。
A. 某建筑高度为46m的谷物加工房
B. 某建筑高度为55m的住宅建筑
C. 某室外消防用水量大于30L/s的厂房
D. 某座位数为3500个的体育馆
",B,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
某仓库巡视员在夜晚例行检查时，发现气体灭火控制器发出声光报警信号并处于延时阶段，经检测此信号为误报信号，那么该巡视员需采取____使系统停止灭火。
A. 自动控制方式
B. 手动控制方式
C. 应急机械启动工作方式
D. 紧急启动/停止工作方式
",D,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
泵房内管道管外底距地面的距离，当管径DN≤150mm时，不应小于____；当管径DN≥200mm时，不应小于____。
A. 0.20m；0.25m
B. 0.30m；0.35m
C. 0.20m；0.30m
D. 0.15m；0.25m
",A,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
"以下是中国关于注册消防工程师考试的单项选择题，请选出其中的正确答案。
下列有关消防水泵接合器安装说法中，错误的是____。
A. 墙壁水泵接合器安装高度距地面宜为1.1m
B. 组装时消防水泵接合器的安装，应按接口、本体、接连管、止回阀、安全阀、放空管、控制阀的顺序进行
C. 止回阀的安装方向应使消防用水能从消防水泵接合器进入系统
D. 消防水泵接合器接口距离室外消火栓或消防水池的距离宜为15～40m
",A,Other,注册消防工程师,,0.0,0.0,0,0,0.0,False
